v1,v2,weight
27961,874,1
27961,528,2
27840,4419,1
27840,966,1
27840,57040,1
27840,3827,1
27840,438,1
27840,603,1
27840,8509,1
4419,57040,1
57040,966,1
57040,603,1
57040,8509,1
3827,4419,1
3827,966,1
3827,57040,1
3827,438,1
3827,603,1
3827,8509,1
438,57040,1
603,8509,2
27675,27840,1
27675,4419,1
27675,966,1
27675,57040,1
27675,3827,1
27675,438,1
27675,603,1
27675,8509,1
2758,3493,2
2758,966,2
2758,528,1
2758,2836,1
2758,988,2
1863,2758,1
1863,528,1
1863,2836,1
1863,988,2
1706,3493,1
1706,966,1
1706,2758,1
1706,1863,1
1706,528,1
1706,2836,1
1706,988,1
1232,2758,1
1232,1863,1
1232,1706,1
2836,988,3
4201,966,2
1443,438,1
1443,966,1
1163,1202,2
4427,947,1
4427,69887,1
7663,947,1
1232,947,1
1232,69887,1
947,966,6
69887,966,1
69887,7663,1
69887,947,1
3904,771,1
771,966,2
4427,771,2
1232,771,2
3541,3904,1
3541,771,2
39,4423,1
35490,626,1
35490,39,1
39,626,4
1145,1163,2
1145,64815,3
1145,793,2
1145,188,2
1163,793,1
1163,603,2
1163,188,1
64815,793,2
1073,1145,2
1073,1163,1
1073,1202,2
1073,793,1
1073,603,1
1073,188,1
1202,793,1
1014,1145,1
1014,1163,1
1014,64815,2
1014,1073,3
1014,1202,2
1014,793,1
1014,603,2
1014,188,1
603,793,3
188,793,1
1202,7840,1
1202,39,2
4291,44,1
39,4291,1
29343,4291,3
29343,966,9
29343,39,2
29343,44,1
33555,643,1
33555,966,1
33555,39,1
30197,643,1
30197,39,1
30197,33555,1
11580,643,1
11580,966,1
11580,39,1
11580,33555,1
11580,30197,1
2,643,1
2,805,2
643,805,3
39,805,2
1765,2,1
1765,643,2
1765,805,1
1765,39,1
1765,438,1
1201,2,2
1201,643,1
1201,39,2
1201,1765,1
1201,438,8
44,93,3
1462,44,1
1462,1977,1
1462,93,1
1977,966,1
1977,44,1
1977,93,1
1145,1201,2
1073,643,1
1202,643,1
3541,643,5
1014,643,2
4419,947,2
643,947,2
3855,643,1
3855,947,1
3855,438,2
438,947,2
3479,643,6
3479,3855,1
3479,947,1
4419,93,5
3780,44,1
3780,4310,1
3780,93,1
10845,3780,1
10845,11,2
10845,44,1
10845,93,1
11,3780,1
11,3541,1
11,4310,1
11,93,1
3541,3780,1
3541,44,2
3541,93,1
4310,4419,1
4310,44,1
4310,93,1
30797,438,1
30797,966,1
30797,3479,1
2,933,1
2,32184,1
2,702,1
39,933,1
39,7663,4
39,702,1
11,933,1
11,32184,2
11,702,1
438,702,1
32184,933,1
32184,966,2
32184,39,1
32184,7663,2
32184,438,1
32184,702,1
702,933,1
702,966,1
702,7663,1
643,7840,1
3541,7840,1
1241,603,1
1241,643,1
1241,638,1
603,638,1
638,643,1
3541,793,2
39,738,2
39,528,2
11,28175,1
11,528,1
11,345,2
28175,39,1
10845,738,2
10845,39,4
10845,28175,1
10845,528,1
36226,4068,1
36226,39,2
36226,4058,1
36226,603,1
4068,4419,1
4068,966,1
4068,603,1
39,4068,1
39,4058,1
1232,36226,1
1232,4068,1
1232,4058,1
3541,36226,1
3541,4068,1
3541,39,7
3541,4058,1
4058,4419,1
4058,4068,1
4058,966,1
4058,603,1
188,36226,1
188,4068,1
188,39,1
188,4058,1
36226,643,1
36226,600,1
36226,761,1
36226,3962,1
643,761,1
1254,36226,1
1254,39,3
1254,600,2
1254,761,2
1254,3962,2
39,600,2
39,761,1
39,3962,1
600,643,1
600,966,4
600,761,2
3962,643,2
3962,966,4
3962,600,2
3962,761,2
39,680,3
4423,7840,1
1145,3541,6
1145,15677,1
1145,703,1
15677,4419,1
15677,554,1
15677,3541,1
15677,703,1
33389,966,1
33389,3479,1
13,33389,1
13,179,1
13,3479,1
1201,33389,1
1201,13,1
1201,179,2
1138,33389,1
1138,1201,1
1138,119,1
179,33389,1
119,33389,1
119,13,1
119,1201,1
119,179,1
119,3479,1
3479,68,1
10845,68,3
14340,643,3
14340,39,3
14340,339,1
137,14340,1
137,39,1
137,339,1
11,643,2
11,14340,1
11,137,1
11,339,1
339,643,1
339,39,2
34210,4419,1
34210,966,1
34210,39,1
34210,554,1
34210,603,1
34210,5662,1
4419,5662,1
39,5662,1
554,5662,1
339,34210,1
339,554,1
339,603,1
339,5662,1
17213,34210,1
17213,4419,1
17213,966,1
17213,39,1
17213,554,1
17213,339,1
17213,603,1
17213,5662,1
5662,966,1
5662,603,1
1254,179,1
1254,3710,1
179,39,2
179,3710,1
3710,966,3
3710,39,2
3710,438,3
1184,3971,1
1184,643,1
1184,966,1
1184,39,1
1184,626,1
1184,947,1
1184,854,1
1184,438,1
1184,3541,1
1184,3710,1
3971,643,1
3971,966,1
3971,626,1
3971,947,1
3971,854,1
3971,438,1
1060,1184,1
1060,3971,1
1060,643,1
1060,966,6
1060,39,1
1060,626,1
1060,947,1
1060,1079,2
1060,854,2
1060,438,1
1060,3541,1
1060,3710,1
643,854,5
39,3971,1
39,947,1
39,854,1
626,643,2
626,947,1
626,854,3
1079,1184,1
1079,3971,1
1079,643,1
1079,626,1
1079,947,1
1079,854,2
1079,438,4
1079,3541,1
1079,3710,1
854,947,1
438,854,5
3541,3971,1
3541,947,1
3541,3710,1
3710,3971,1
3710,643,2
3710,626,1
3710,947,1
3710,854,1
638,966,1
39,638,1
736,966,1
643,736,1
39,736,1
1138,736,1
143,39,1
143,3541,1
1202,143,1
4227,680,1
4227,44,1
4227,600,1
4227,63,1
39,4227,1
44,680,1
44,600,1
44,63,2
3541,600,1
3541,63,1
1014,4227,1
1014,39,2
1014,680,2
1014,44,2
1014,600,2
1014,27961,1
1014,1150,1
1014,63,1
600,680,1
600,63,1
27961,4227,1
27961,680,1
27961,3541,3
27961,600,1
27961,63,1
1150,4227,1
1150,39,1
1150,680,1
1150,44,1
1150,3541,1
1150,600,1
1150,27961,1
1150,63,1
63,680,1
39,45611,1
39,749,1
45611,749,1
749,966,1
179,45611,1
179,749,1
438,45611,1
438,749,1
3479,45611,1
3479,749,1
10845,45611,1
10845,749,1
4034,643,2
4034,4419,5
4034,805,1
4034,518,1
4034,872,1
4034,680,1
4034,438,1
643,872,1
643,680,1
4419,518,1
805,872,2
518,643,1
518,805,1
518,966,1
518,872,1
518,680,1
39,4034,1
39,518,1
680,805,1
680,872,1
1136,4034,1
1136,643,1
1136,4419,1
1136,805,1
1136,518,1
1136,872,1
1136,39,1
1136,680,1
1136,1138,2
1136,438,1
1138,4034,2
1138,518,1
1138,872,1
1014,4034,2
1014,4419,2
1014,518,1
1014,872,1
1014,1136,1
438,518,1
438,680,3
1124,3541,1
1232,35122,2
1232,29343,5
35122,4427,3
29343,4427,4
29343,35122,1
1145,35122,5
4419,913,1
1163,4419,3
1163,913,1
1163,3060,1
1163,345,1
913,966,1
1138,913,1
1138,3060,1
3060,4419,1
3060,966,1
3060,913,1
3060,345,1
345,913,1
800,966,1
4419,800,1
1357,800,1
1357,4419,1
1357,966,1
1357,35122,1
1357,438,1
35122,800,1
438,800,1
1145,39,6
1145,1482,1
1482,966,1
1482,39,1
1482,345,1
1413,4419,5
1413,3211,1
1413,278,3
3211,4419,1
3211,966,3
3211,3493,3
278,4419,3
278,966,6
278,3493,5
278,3211,3
32897,35361,1
32897,35122,1
1145,32897,1
1145,35361,1
35361,966,1
35361,4427,1
1232,32897,1
1232,35361,1
35122,35361,1
345,35361,1
345,35122,3
35122,39,1
45313,966,1
1232,45313,1
1013,45313,1
1013,1232,1
1013,1119,1
1119,45313,1
1119,966,1
1119,1232,1
1138,35122,2
1138,947,2
35122,947,1
345,947,1
643,82,1
528,643,2
528,82,1
82,966,1
35122,643,2
35122,528,1
35122,82,1
4171,966,1
4171,438,1
35122,4171,1
2195,4171,1
2195,35122,1
12857,35122,1
12857,966,3
1138,12857,2
2,870,1
2,3720,1
2,944,1
738,870,1
738,944,1
68,738,1
68,870,1
68,944,1
870,944,1
3720,738,1
3720,68,1
3720,870,1
3720,944,1
3720,438,1
944,966,4
438,68,2
438,944,1
1145,2,2
1145,68,2
1145,3720,1
1145,944,1
10845,2,2
10845,870,1
10845,3720,1
10845,944,1
4427,603,3
1145,14340,5
4292,4419,2
4292,966,2
1232,4292,1
1138,4292,1
218,35122,1
10845,218,1
10845,35122,1
29343,46031,1
29343,7663,3
29343,345,1
1413,1746,1
1413,438,7
1145,61414,1
1145,145,8
61414,643,1
61414,966,1
4423,61414,1
145,643,1
145,966,8
145,61414,1
145,4423,3
145,3541,5
145,27961,1
3541,61414,1
3541,4423,2
27961,643,1
27961,61414,1
145,805,1
145,179,1
145,314,1
145,603,2
145,412,1
145,351,1
179,314,1
179,351,1
3541,412,1
1145,179,1
1145,314,2
1145,412,2
1145,351,1
314,603,2
314,412,1
314,351,1
412,603,1
351,805,1
351,966,1
351,3541,1
351,603,1
351,412,1
170,554,1
170,603,1
170,188,1
145,554,1
145,170,1
145,188,1
1145,170,1
1124,929,1
1124,11271,1
1124,11913,1
1124,43371,2
1124,145,1
1124,117,2
3493,43371,1
870,929,1
4423,929,1
11271,929,1
11271,3493,1
11271,870,1
11271,11913,1
11271,43371,1
11271,145,1
11271,117,1
11271,1145,1
11913,929,1
11913,3493,1
11913,870,1
11913,4423,1
11913,966,1
11913,43371,1
11913,145,1
43371,929,1
43371,870,2
43371,4423,2
145,929,1
145,3493,2
145,870,1
145,43371,1
117,929,1
117,870,2
117,11913,1
117,43371,2
117,145,1
1145,929,1
1145,11913,1
1145,43371,1
743,846,1
4427,743,1
4427,846,1
846,966,1
1232,743,1
1232,846,1
1232,145,1
145,743,1
145,4427,2
145,846,1
1145,743,1
1145,846,1
145,4419,1
4291,4423,1
10348,4291,1
10348,966,1
10348,4423,1
10348,145,1
10348,1138,1
10348,1145,1
145,4291,1
1138,4291,1
1138,145,2
1145,4291,1
3493,5641,1
3493,3734,1
5641,966,1
4427,5641,1
3211,5641,1
3211,4427,1
3211,3541,1
3211,438,1
3211,3734,1
145,5641,1
145,3211,1
145,438,1
145,278,1
145,28888,1
145,3734,1
1138,5641,1
1138,3211,1
1138,278,1
1138,28888,1
1138,3734,1
3541,5641,1
3541,3734,1
438,5641,1
278,5641,1
278,4427,2
278,3541,2
278,438,3
278,28888,1
278,3734,1
28888,3493,1
28888,966,3
28888,5641,1
28888,4427,1
28888,3211,1
28888,3541,1
28888,438,1
28888,3734,1
1145,5641,1
1145,3211,1
1145,278,1
1145,28888,1
1145,3734,1
3734,5641,1
3734,4427,1
47312,966,1
47312,603,1
438,47312,1
3743,47312,1
3743,438,2
3743,603,1
1746,603,1
1032,966,1
1032,33173,1
1032,603,1
1032,4319,1
33173,966,1
33173,603,1
33173,4319,1
4319,966,1
4319,603,1
887,966,3
1138,887,1
3479,887,1
603,887,1
474,603,1
474,966,1
39524,474,1
39524,603,1
39524,966,1
4129,603,1
1163,4129,1
1163,2835,1
1163,28888,1
1163,27549,1
1043,4129,1
1043,4419,1
1043,966,2
1043,1163,1
1043,2835,1
1043,28888,1
1043,603,1
1043,27549,1
2835,4129,1
2835,4419,1
2835,966,1
2835,28888,1
2835,603,1
28888,4129,1
28888,4419,1
28888,603,1
27549,4129,1
27549,4419,1
27549,966,1
27549,2835,1
27549,28888,1
27549,603,1
603,871,1
871,966,1
167,643,3
1145,167,4
4423,626,2
4119,4427,1
46031,93,1
7663,93,4
64839,944,1
64839,966,1
83,966,1
438,83,1
137,947,1
137,4423,1
4423,947,1
1145,3671,1
3671,7663,1
3671,966,2
745,966,3
745,793,1
603,745,1
4419,793,5
4419,47342,2
47342,793,1
47342,966,2
15459,4419,1
15459,966,1
15459,47342,1
15459,603,1
47342,603,1
817,944,1
4419,944,1
438,46910,1
34303,46910,1
34303,438,1
643,7663,3
3153,643,1
3153,438,1
559,680,1
40890,4419,1
40890,966,1
40890,680,1
40890,559,1
1073,934,1
1060,1073,1
1060,934,1
934,966,3
2793,4419,1
2793,966,1
2793,438,1
2793,603,1
1138,2793,1
4386,643,1
4386,966,1
4386,854,1
3270,4386,1
3270,643,1
3270,966,1
3270,4176,1
3270,854,1
3270,438,1
4176,4386,1
4176,643,1
4176,854,1
4176,438,1
438,4386,1
1163,3479,2
1163,51994,1
1163,3743,1
438,51994,1
3479,51994,1
3479,3743,1
11195,966,3
11195,1163,1
11195,438,1
11195,3479,1
11195,51994,1
11195,3743,1
3743,51994,1
1765,3479,1
4608,966,1
4608,528,1
1221,4608,1
1221,966,1
1221,528,1
1221,438,1
438,4608,1
3585,3873,1
3585,966,1
3585,39,1
3585,5612,1
3585,4399,1
3873,966,1
3873,39,1
3873,5612,1
3873,4399,1
39,5612,1
39,4399,1
106,3585,1
106,3873,1
106,39,1
106,5612,1
106,4399,1
5612,966,2
4399,5612,1
1030,68,2
1030,966,3
876,966,3
245,876,1
245,966,1
1163,643,2
793,817,1
2,812,2
11,812,1
44,812,2
4071,48751,1
1163,1428,1
1428,643,1
1428,966,2
1428,438,1
1428,3479,1
2,793,1
4419,68,1
68,793,1
438,793,3
188,339,1
1013,339,1
1013,188,1
27943,3479,1
27943,39,1
27943,966,1
1163,1423,1
1163,12857,1
1423,4419,1
1423,966,1
1138,1423,1
12857,4419,1
12857,1423,1
35427,966,3
1124,35427,1
626,793,2
14340,27961,1
10845,14340,2
10845,4427,2
10845,27961,1
3962,4052,1
3962,4119,1
4052,966,1
4052,4119,1
2,974,1
2,29343,1
2,662,1
3493,974,3
3493,662,3
3493,63,3
1863,2,1
1863,974,1
1863,29343,1
1863,662,1
1863,63,1
974,988,4
29343,3493,3
29343,974,1
29343,662,1
29343,988,2
29343,63,1
662,966,3
662,974,1
662,988,1
63,974,1
63,662,1
63,988,1
2747,4291,1
2747,29343,1
37966,4419,1
1232,37966,2
62466,966,1
4419,62466,1
3722,62466,1
525,62466,1
1145,62466,1
1145,3722,1
1145,525,1
3493,39473,1
167,805,5
167,39473,1
39473,603,1
1145,39473,1
57024,7617,1
57024,966,2
57024,7663,2
57024,634,1
7617,7663,1
4419,57024,1
3493,57024,2
3493,7617,2
3493,3723,1
3493,634,1
4423,57024,1
4423,7617,1
4423,634,1
41385,57024,1
41385,7617,1
41385,7663,1
3723,57024,1
3723,7617,1
3723,4419,1
3723,966,1
3723,4423,1
3723,41385,1
3723,7663,1
3723,634,1
2156,57024,1
2156,7617,1
2156,3493,1
2156,4423,1
2156,41385,1
2156,3723,1
2156,7663,1
2156,2195,1
2156,345,1
2156,634,1
1356,57024,1
1356,7617,1
1356,3493,1
1356,4423,1
1356,3723,1
1356,2156,1
1356,7663,1
1356,2195,1
1356,345,1
1232,57024,1
1232,7617,1
1232,3723,1
1232,2156,1
1232,1356,1
1232,2195,1
1232,634,1
2195,57024,1
2195,7617,1
2195,3493,4
2195,4423,2
2195,41385,2
2195,3723,1
345,57024,1
345,7617,1
345,3723,1
345,634,1
634,7617,1
634,7663,1
33283,4427,1
1232,33283,1
4291,4427,3
4291,988,1
4291,64815,2
4417,966,1
4417,8509,1
28888,4417,1
28888,4217,1
28888,8509,1
4217,4417,1
4217,8509,1
1030,4423,1
1030,4427,1
1030,5612,1
1030,109,1
1030,3726,1
1030,345,1
4423,5612,1
4427,5612,1
109,966,1
109,4423,1
109,4427,1
109,5612,1
109,3726,1
109,345,1
3726,4423,1
3726,4427,1
3726,5612,1
345,5612,1
345,3726,1
920,966,1
1145,920,1
3493,920,1
3397,4419,1
3397,3493,1
3397,966,1
3397,4427,1
3397,4084,1
3397,438,1
2737,4419,1
2737,3397,1
2737,3493,1
2737,966,1
2737,4427,1
2737,4084,1
2737,438,1
4084,4427,4
1145,3397,1
1145,2737,1
43456,4419,1
43456,966,2
43456,7663,1
43456,945,2
43456,438,1
43456,539,2
43456,665,2
43456,603,1
43456,93,1
3073,43456,1
3073,945,1
3073,539,1
3073,665,1
3073,603,1
3073,93,1
4419,945,1
4419,539,1
4419,665,1
14340,43456,1
14340,3073,1
14340,7663,2
14340,945,1
14340,4084,1
14340,539,1
14340,665,1
14340,93,1
7663,945,2
945,966,15
4084,43456,2
4084,945,15
4084,539,15
4084,665,15
4084,603,2
4084,93,1
438,945,4
438,539,4
438,665,4
539,966,15
539,7663,2
539,945,15
539,665,15
539,603,2
539,93,1
665,7663,2
665,945,15
665,93,1
603,945,2
603,665,2
93,945,1
3493,945,5
3493,539,5
2758,3211,1
2758,945,1
2758,4084,1
2758,278,1
2758,665,1
2758,539,1
2758,892,1
3211,988,1
3211,945,1
3211,4084,1
3211,665,1
3211,539,1
3211,892,1
1039,3493,1
1039,966,3
1039,2758,1
1039,3211,1
1039,988,1
1039,945,3
1039,4084,3
1039,278,1
1039,665,3
1039,539,3
1039,892,1
945,988,1
4084,988,2
278,988,1
278,945,1
278,4084,1
278,665,1
278,539,1
278,892,1
665,892,1
539,988,1
539,892,1
892,988,1
892,945,1
3493,5877,1
4427,945,3
4427,665,3
116,4427,1
116,945,1
116,4084,1
116,438,3
116,5877,1
116,665,1
116,539,1
4084,5877,1
438,5877,1
5877,945,1
5877,665,1
539,5877,1
11,945,1
11,665,1
11,539,1
45643,945,1
45643,539,1
4084,45643,1
43456,44,1
43456,45,1
44,945,1
44,665,1
44,539,1
45,945,1
45,665,1
45,539,1
1039,43456,1
1039,44,1
1039,45,1
4084,44,1
4419,987,1
4423,987,1
4427,987,1
438,987,1
2,60773,1
2,554,2
2,2905,1
2,93,2
68,93,1
60773,68,1
60773,966,1
60773,93,1
1124,2,1
1124,68,1
1124,60773,1
1124,116,1
1124,2905,1
1124,93,1
554,68,1
554,60773,1
554,93,1
116,2,1
116,68,1
116,60773,1
116,2905,1
116,93,1
1078,2,2
1078,68,1
1078,60773,1
1078,116,2
1078,2905,1
1078,93,1
2905,68,1
2905,60773,1
2905,966,1
2905,554,1
2905,93,1
3,4228,1
3,3849,1
3,915,1
3,3493,1
3,39,1
3,41385,1
3,3121,1
3,438,1
3,314,1
3,63,1
3,41154,1
3,4419,1
3,966,2
3,345,1
3,738,1
4228,915,1
4228,438,1
4228,63,1
4228,4419,1
4228,966,2
27907,3,1
27907,4228,1
27907,3849,1
27907,915,1
27907,3493,1
27907,39,1
27907,41385,1
27907,3121,1
27907,438,1
27907,314,1
27907,63,1
27907,41154,1
27907,4419,1
27907,966,1
27907,345,1
27907,738,1
3849,4228,1
3849,915,1
3849,39,1
3849,41385,1
3849,438,2
3849,63,1
3849,41154,1
3849,738,1
2195,3,1
2195,4228,1
2195,27907,1
2195,3849,1
2195,915,1
2195,3121,1
2195,314,1
2195,63,1
2195,41154,1
2195,738,1
915,966,1
3493,4228,1
3493,3849,3
3493,915,1
3493,41154,1
39,4228,1
39,915,1
39,41154,1
41385,4228,1
41385,915,1
41385,63,1
3121,4228,1
3121,3849,1
3121,915,1
3121,3493,1
3121,39,1
3121,41385,1
3121,438,1
3121,314,1
3121,63,1
3121,41154,1
3121,4419,1
3121,966,2
3121,345,1
3121,738,1
438,915,1
438,63,1
314,4228,1
314,3849,1
314,915,1
314,39,1
314,63,1
314,41154,1
314,345,3
63,915,1
63,738,1
41154,915,1
41154,41385,1
41154,438,1
41154,63,1
41154,4419,1
4419,915,1
4419,63,1
1220,3,1
1220,4228,1
1220,27907,1
1220,3849,1
1220,2195,1
1220,915,1
1220,3493,2
1220,39,1
1220,41385,1
1220,3121,1
1220,438,1
1220,314,1
1220,63,1
1220,41154,1
1220,4419,1
1220,966,2
1220,345,1
1220,738,1
345,3849,1
345,915,1
345,63,1
738,915,1
1145,3,1
1145,4228,1
1145,27907,1
1145,3849,1
1145,2195,1
1145,915,1
1145,41385,1
1145,3121,1
1145,63,1
1145,41154,1
1145,1220,1
1079,603,2
4423,945,3
4143,945,1
4143,4245,3
4143,665,1
4143,539,1
4084,4143,1
4084,4245,1
4245,966,3
4245,945,1
4245,665,1
4423,46542,1
46542,966,1
46542,945,1
46542,665,1
46542,539,1
1138,46542,1
1138,945,1
1138,4084,2
1138,539,1
4084,46542,1
3819,4423,1
3819,7663,2
3819,945,1
3819,4084,1
3819,665,1
3819,539,1
167,1863,1
167,945,1
167,4084,1
167,539,1
167,665,1
1863,945,1
1863,4084,1
1863,539,1
1863,665,1
1863,603,1
33187,966,1
33187,4427,1
33187,945,1
33187,665,1
33187,4084,1
33187,345,1
33187,539,1
1039,33187,1
1039,4427,1
1039,1206,1
1039,345,1
1206,33187,1
1206,4427,1
1206,945,1
1206,665,1
1206,4084,1
1206,539,1
345,945,1
345,4084,1
64815,945,1
64815,665,1
665,793,1
4084,64815,1
4084,793,1
3541,945,1
3541,665,1
3541,4084,1
3541,539,1
793,945,1
539,64815,1
539,793,1
29475,9700,1
29475,4419,1
29475,966,1
29475,45948,1
4419,9700,1
966,9700,1
28243,29475,1
28243,9700,1
28243,4419,1
28243,966,2
28243,28534,1
28243,45948,1
116,29475,1
116,9700,1
116,4419,1
116,28243,1
116,27961,1
116,45948,1
28534,29475,1
28534,9700,1
28534,4419,1
28534,45948,1
1078,29475,1
1078,9700,1
1078,28243,1
1078,28534,1
1078,27961,1
1078,45948,1
27961,29475,1
27961,9700,1
27961,28243,1
27961,28534,1
27961,45948,1
45948,9700,1
3541,870,1
3541,874,1
2170,438,1
2170,3983,1
3983,438,1
3983,966,3
1079,64815,1
1079,1145,1
1232,4413,1
438,4413,1
4413,805,2
4413,966,2
4413,4427,1
3121,603,1
1413,4006,1
1413,537,1
1413,761,1
1413,8509,1
4006,537,1
4006,761,1
4006,8509,1
537,761,1
537,8509,1
761,8509,1
3983,4419,2
4940,966,1
4940,942,1
1232,4940,1
1232,942,3
1138,4940,1
1138,942,1
3541,4940,1
3541,942,1
438,4940,1
43746,965,1
43746,805,1
43746,966,1
43746,4413,1
965,966,1
805,965,1
1138,43746,1
1138,965,1
1138,1430,1
1138,412,1
1138,4413,1
1430,43746,1
1430,965,1
1430,805,1
1430,966,1
1430,412,1
1430,4413,1
412,43746,1
412,965,1
412,4413,1
4413,965,1
1205,3493,1
1205,966,1
1205,1232,1
1205,34685,1
34685,3493,1
3493,3710,1
167,3710,1
4427,643,2
10845,805,1
10845,3710,1
3710,805,1
3710,4427,1
29728,3493,1
29728,966,1
29728,3849,1
29728,4427,1
1124,29728,1
1124,3849,1
1124,27961,1
3849,4427,1
27961,29728,1
27961,3849,1
3812,4217,2
805,994,1
4006,994,1
4006,805,1
4006,4143,1
4006,4278,1
4006,4217,1
4427,994,1
4143,994,1
4143,4427,3
4143,4278,1
4143,4217,2
4278,994,1
4278,805,1
4278,966,1
4278,4427,1
4217,994,1
4217,805,2
4217,4427,1
4217,4278,1
1978,994,1
1978,805,1
1978,4006,1
1978,966,1
1978,4427,1
1978,4143,1
1978,4278,1
1978,4217,1
1383,966,2
1383,38696,1
1383,3724,1
1383,3375,1
1383,1520,1
1383,48178,1
1383,2841,1
11336,966,1
11336,1383,1
11336,38696,1
11336,3724,1
11336,3375,1
11336,1520,1
11336,48178,1
11336,2841,1
38696,966,1
38696,48178,1
3724,38696,1
3724,48178,1
3375,966,1
3375,38696,1
3375,3724,1
3375,48178,1
1520,966,1
1520,38696,1
1520,3724,1
1520,3375,1
1520,48178,1
1520,2841,1
48178,966,1
2841,966,1
2841,38696,1
2841,3724,1
2841,3375,1
2841,48178,1
4167,4427,1
4167,7663,1
4143,4419,5
4143,4167,1
4143,7663,3
345,4167,1
345,4143,2
4129,4260,1
4129,42855,2
4129,4263,1
4129,870,3
4129,4172,1
4129,4270,1
4129,4143,9
4129,7663,2
4260,4419,1
4260,966,1
4260,42855,1
4260,4263,1
4260,870,1
4260,4270,1
4260,7663,1
42855,4419,1
42855,966,2
42855,870,1
42855,7663,2
4263,4419,1
4263,966,1
4263,42855,1
4263,870,1
4263,4270,1
4263,7663,1
36459,4129,1
36459,4419,1
36459,4260,1
36459,966,2
36459,42855,1
36459,4263,1
36459,870,1
36459,4172,1
36459,4270,1
36459,4143,1
36459,7663,1
36459,3866,1
36459,3902,1
4172,4419,1
4172,4260,1
4172,966,1
4172,42855,1
4172,4263,1
4172,870,1
4172,4270,1
4172,7663,1
2253,4129,1
2253,4419,1
2253,4260,1
2253,966,1
2253,42855,1
2253,4263,1
2253,870,1
2253,36459,1
2253,4270,1
2253,4143,1
2253,7663,1
2253,27961,1
2253,3866,1
2253,3902,1
4270,4419,1
4270,966,1
4270,42855,1
4270,870,1
4270,7663,1
4143,4260,1
4143,42855,2
4143,4263,1
4143,870,4
4143,4172,1
4143,4270,1
27961,4129,2
27961,4260,1
27961,42855,2
27961,4263,1
27961,870,1
27961,36459,1
27961,4172,1
27961,4270,1
27961,4143,2
27961,7663,2
27961,3866,1
27961,3902,1
3866,4129,1
3866,4419,1
3866,4260,1
3866,966,1
3866,42855,1
3866,4263,1
3866,870,1
3866,4172,1
3866,4270,1
3866,4143,1
3866,7663,1
3866,3902,1
3902,4129,1
3902,4419,1
3902,4260,1
3902,42855,1
3902,4263,1
3902,870,1
3902,4172,1
3902,4270,1
3902,4143,1
4129,51654,1
4129,940,3
4129,4181,1
4419,51654,1
4419,940,1
51654,966,1
51654,940,1
4143,51654,2
4143,940,3
4143,4181,1
4143,438,2
4181,4419,1
4181,51654,1
4181,966,1
4181,940,1
4181,438,1
438,51654,1
4129,4164,1
4129,4423,1
4129,4199,1
4129,4145,2
4129,4215,1
4129,4189,1
4164,966,2
4164,4423,2
4164,42855,1
4164,4199,1
4164,7663,1
4164,4215,2
4164,4189,1
42855,4423,1
27961,4164,1
27961,4199,1
27961,4145,1
27961,3604,1
27961,4215,1
27961,4189,1
4199,966,1
4199,4423,1
4199,42855,1
4199,7663,1
4199,4215,1
4143,4164,2
4143,4199,1
4143,4145,3
4143,4215,2
4143,4189,1
4145,4164,2
4145,966,2
4145,42855,1
4145,4199,1
4145,7663,1
4145,4215,2
4145,4189,1
1138,4129,1
1138,4164,2
1138,42855,1
1138,27961,1
1138,4199,1
1138,4143,2
1138,4145,2
1138,3604,2
1138,4215,2
1138,4189,1
3604,4129,1
3604,4164,2
3604,966,2
3604,4423,2
3604,42855,1
3604,4199,1
3604,4143,2
3604,7663,1
3604,4145,2
3604,4215,2
3604,4189,1
4215,966,2
4215,4423,2
4215,42855,1
4215,7663,1
1145,4129,4
1145,4164,1
1145,42855,1
1145,4199,1
1145,4143,4
1145,4145,2
1145,3604,1
1145,4215,1
1145,4189,1
4189,966,1
4189,4423,1
4189,42855,1
4189,4199,1
4189,7663,1
4189,4215,1
1003,4419,1
1003,870,1
1003,44,1
1003,4143,1
1003,32271,1
1003,438,1
1003,1146,1
44,870,1
4143,44,1
32271,4419,1
32271,870,1
32271,44,1
32271,4143,1
32271,438,1
1146,4419,1
1146,870,1
1146,44,1
1146,4143,1
1146,32271,1
4129,4166,2
3621,4129,1
3621,4166,1
3621,966,1
3621,4143,1
4166,966,2
4143,4166,2
127,4129,2
127,3621,1
127,4166,2
127,966,2
127,4143,2
4129,964,1
4129,4146,2
4129,4245,2
964,966,1
1195,4129,2
1195,964,1
1195,966,2
1195,4143,2
1195,4146,2
1195,1687,1
4143,964,1
4143,4146,2
4146,964,1
4146,4245,2
4245,964,1
1687,4129,2
1687,964,1
1687,966,2
1687,4143,2
1687,4146,1
1687,4245,1
1145,964,1
1145,1195,2
1145,4146,2
1145,4245,2
1145,1687,1
4129,4427,1
4129,556,1
4129,4271,1
4129,4154,1
4427,556,1
556,870,1
4271,870,1
4271,966,1
4271,4427,1
4271,556,1
4143,556,1
4143,4271,1
4143,4154,1
1073,4129,1
1073,870,1
1073,4427,1
1073,4271,1
1073,4143,1
1073,4154,1
4154,870,1
4154,966,1
4154,4427,1
4154,556,1
4154,4271,1
4129,4134,1
4129,905,1
4134,966,1
4134,905,1
4134,4143,1
4143,905,1
1687,4134,1
1687,905,1
29730,51654,1
29730,4143,1
2156,29730,1
